img_id,scan_name,classname,gt_index,has_pred_bbox,spatial_zone
75,scene0164_00,door,11,False,3
76,scene0690_00,cabinet,0,True,3
76,scene0690_00,chair,1,True,4
76,scene0690_00,chair,2,True,4
76,scene0690_00,chair,3,True,3
76,scene0690_00,chair,4,True,3
76,scene0690_00,chair,5,True,3
76,scene0690_00,chair,6,True,3
77,scene0684_00,door,0,True,2
77,scene0684_00,door,1,True,3
77,scene0684_00,chair,2,True,3
78,scene0086_00,door,0,True,3
78,scene0086_00,door,1,True,3
78,scene0086_00,door,2,True,4
78,scene0086_00,door,3,False,4
78,scene0086_00,door,4,True,3
78,scene0086_00,door,5,True,4
79,scene0164_02,cabinet,0,True,3
79,scene0164_02,cabinet,1,False,4
79,scene0164_02,cabinet,2,True,3
79,scene0164_02,cabinet,3,True,2
79,scene0164_02,counter,4,True,3
79,scene0164_02,door,5,True,4
80,scene0568_00,chair,0,True,4
80,scene0568_00,chair,1,True,3
80,scene0568_00,chair,2,False,4
80,scene0568_00,chair,3,False,2
80,scene0568_00,bookshelf,4,True,4
80,scene0568_00,curtain,5,True,3
81,scene0426_00,chair,0,True,3
81,scene0426_00,chair,1,True,3
81,scene0426_00,chair,2,True,3
81,scene0426_00,door,3,False,4
81,scene0426_00,door,4,True,4
81,scene0426_00,bed,5,True,4
81,scene0426_00,desk,6,True,3
82,scene0629_00,door,0,True,2
82,scene0629_00,door,1,True,4
82,scene0629_00,door,2,True,4
82,scene0629_00,door,3,True,3
82,scene0629_00,bed,4,True,4
82,scene0629_00,cabinet,5,True,2
82,scene0629_00,cabinet,6,True,3
82,scene0629_00,chair,7,True,2
82,scene0629_00,chair,8,True,4
83,scene0030_01,bookshelf,0,False,4
83,scene0030_01,bookshelf,1,True,4
83,scene0030_01,bookshelf,2,True,4
83,scene0030_01,bookshelf,3,False,3
83,scene0030_01,bookshelf,4,False,3
83,scene0030_01,chair,5,True,3
83,scene0030_01,chair,6,True,4
83,scene0030_01,chair,7,True,3
83,scene0030_01,chair,8,True,4
83,scene0030_01,chair,9,True,4
83,scene0030_01,chair,10,True,3
83,scene0030_01,chair,11,True,2
83,scene0030_01,chair,12,True,4
83,scene0030_01,chair,13,True,4
83,scene0030_01,chair,14,True,4
83,scene0030_01,chair,15,True,4
83,scene0030_01,chair,16,True,4
83,scene0030_01,chair,17,True,4
83,scene0030_01,chair,18,True,4
83,scene0030_01,chair,19,False,4
83,scene0030_01,chair,20,True,4
83,scene0030_01,door,21,True,4
83,scene0030_01,door,22,False,4
84,scene0412_00,door,0,True,3
84,scene0412_00,door,1,True,3
84,scene0412_00,door,2,True,3
85,scene0423_01,chair,0,True,2
85,scene0423_01,chair,1,True,2
85,scene0423_01,chair,2,True,3
85,scene0423_01,chair,3,True,2
86,scene0558_01,bookshelf,0,False,3
86,scene0558_01,bookshelf,1,True,2
86,scene0558_01,chair,2,True,3
86,scene0558_01,chair,3,True,3
86,scene0558_01,chair,4,True,2
87,scene0146_00,door,0,True,4
88,scene0606_02,chair,0,True,3
88,scene0606_02,chair,1,True,3
88,scene0606_02,chair,2,True,3
88,scene0606_02,chair,3,True,3
88,scene0606_02,chair,4,True,3
88,scene0606_02,chair,5,False,4
88,scene0606_02,cabinet,6,True,4
88,scene0606_02,door,7,True,4
88,scene0606_02,counter,8,True,4
89,scene0435_03,curtain,0,True,4
89,scene0435_03,curtain,1,False,4
89,scene0435_03,door,2,True,4
89,scene0435_03,desk,3,True,4
89,scene0435_03,chair,4,True,4
89,scene0435_03,chair,5,True,4
89,scene0435_03,bed,6,True,4
89,scene0435_03,bed,7,True,3
92,scene0559_01,door,0,True,3
93,scene0696_00,cabinet,0,True,4
93,scene0696_00,cabinet,1,False,2
93,scene0696_00,cabinet,2,True,4
93,scene0696_00,cabinet,3,True,4
93,scene0696_00,door,4,True,2
93,scene0696_00,curtain,5,True,3
93,scene0696_00,chair,6,True,3
93,scene0696_00,chair,7,True,3
93,scene0696_00,chair,8,True,3
93,scene0696_00,chair,9,True,2
93,scene0696_00,chair,10,True,2
93,scene0696_00,chair,11,True,3
93,scene0696_00,chair,12,True,3
93,scene0696_00,chair,13,True,3
93,scene0696_00,chair,14,True,4
93,scene0696_00,bed,15,False,4
94,scene0651_02,cabinet,0,True,4
94,scene0651_02,cabinet,1,True,4
94,scene0651_02,cabinet,2,True,4
94,scene0651_02,cabinet,3,True,3
94,scene0651_02,chair,4,True,4
94,scene0651_02,chair,5,True,4
94,scene0651_02,chair,6,True,3
94,scene0651_02,chair,7,True,3
94,scene0651_02,counter,8,True,3
95,scene0553_01,door,0,True,3
96,scene0695_02,desk,0,True,3
96,scene0695_02,bed,1,True,3
96,scene0695_02,chair,2,True,3
96,scene0695_02,chair,3,True,2
96,scene0695_02,chair,4,False,3
96,scene0695_02,bookshelf,5,True,4
96,scene0695_02,curtain,6,True,3
97,scene0203_02,bookshelf,0,True,4
97,scene0203_02,door,1,True,4
97,scene0203_02,door,2,True,4
97,scene0203_02,chair,3,True,4
97,scene0203_02,curtain,4,False,4
98,scene0221_01,chair,0,False,3
98,scene0221_01,chair,1,True,4
98,scene0221_01,chair,2,True,3
98,scene0221_01,door,3,True,4
98,scene0221_01,door,4,False,3
98,scene0221_01,bed,5,True,4
98,scene0221_01,bed,6,True,2
98,scene0221_01,desk,7,True,2
98,scene0221_01,cabinet,8,True,4
98,scene0221_01,curtain,9,True,3
99,scene0653_01,desk,0,True,3
99,scene0653_01,desk,1,True,4
99,scene0653_01,desk,2,True,3
99,scene0653_01,desk,3,True,3
99,scene0653_01,desk,4,True,3
99,scene0653_01,desk,5,True,4
99,scene0653_01,cabinet,6,True,3
99,scene0653_01,cabinet,7,True,3
99,scene0653_01,cabinet,8,True,3
99,scene0653_01,cabinet,9,True,4
99,scene0653_01,cabinet,10,True,3
99,scene0653_01,cabinet,11,False,4
99,scene0653_01,chair,12,True,4
99,scene0653_01,chair,13,True,4
99,scene0653_01,chair,14,True,4
99,scene0653_01,chair,15,True,4
99,scene0653_01,chair,16,True,4
99,scene0653_01,chair,17,True,4
99,scene0653_01,chair,18,True,4
99,scene0653_01,chair,19,True,4
99,scene0653_01,door,20,True,3
99,scene0653_01,door,21,True,3
100,scene0670_00,cabinet,0,True,3
100,scene0670_00,cabinet,1,True,4
100,scene0670_00,cabinet,2,True,4
100,scene0670_00,cabinet,3,True,4
100,scene0670_00,cabinet,4,True,3
100,scene0670_00,cabinet,5,False,3
100,scene0670_00,counter,6,True,3
101,scene0651_00,counter,0,True,3
101,scene0651_00,cabinet,1,True,4
101,scene0651_00,cabinet,2,True,3
101,scene0651_00,cabinet,3,True,4
101,scene0651_00,cabinet,4,True,4
101,scene0651_00,chair,5,True,4
101,scene0651_00,chair,6,True,3
101,scene0651_00,chair,7,False,3
101,scene0651_00,chair,8,True,3
102,scene0558_02,chair,0,True,3
102,scene0558_02,chair,1,True,3
102,scene0558_02,chair,2,True,3
102,scene0558_02,bookshelf,3,False,3
102,scene0558_02,bookshelf,4,True,2
102,scene0558_02,bookshelf,5,True,3
103,scene0685_02,door,0,True,3
104,scene0351_01,door,0,True,3
104,scene0351_01,chair,1,True,3
104,scene0351_01,chair,2,True,3
104,scene0351_01,chair,3,True,3
104,scene0351_01,chair,4,True,3
104,scene0351_01,cabinet,5,True,4
104,scene0351_01,cabinet,6,False,4
104,scene0351_01,desk,7,True,3
104,scene0351_01,desk,8,True,4
105,scene0086_02,door,0,True,4
105,scene0086_02,door,1,True,3
105,scene0086_02,door,2,True,4
105,scene0086_02,door,3,True,1
105,scene0086_02,door,4,True,4
105,scene0086_02,door,5,True,3
107,scene0193_01,chair,0,True,3
107,scene0193_01,bed,1,True,3
107,scene0193_01,door,2,True,3
107,scene0193_01,desk,3,True,4
107,scene0193_01,curtain,4,True,4
108,scene0578_02,chair,0,True,3
108,scene0578_02,chair,1,True,3
108,scene0578_02,chair,2,True,3
108,scene0578_02,chair,3,True,3
108,scene0578_02,desk,4,True,4
108,scene0578_02,door,5,True,3
109,scene0426_03,chair,0,True,3
109,scene0426_03,chair,1,True,3
109,scene0426_03,chair,2,True,3
109,scene0426_03,bed,3,True,4
109,scene0426_03,door,4,False,3
109,scene0426_03,door,5,True,4
109,scene0426_03,desk,6,True,4
110,scene0435_02,desk,0,True,4
110,scene0435_02,bed,1,True,4
110,scene0435_02,bed,2,True,2
110,scene0435_02,curtain,3,True,2
110,scene0435_02,curtain,4,True,4
110,scene0435_02,chair,5,True,4
110,scene0435_02,chair,6,True,3
110,scene0435_02,door,7,True,4
111,scene0607_00,counter,0,True,4
111,scene0607_00,cabinet,1,True,4
111,scene0607_00,cabinet,2,True,4
111,scene0607_00,chair,3,True,2
111,scene0607_00,chair,4,True,2
111,scene0607_00,chair,5,True,2
111,scene0607_00,chair,6,True,3
111,scene0607_00,chair,7,True,1
111,scene0607_00,chair,8,True,1
112,scene0355_01,chair,0,True,3
112,scene0355_01,chair,1,True,2
112,scene0355_01,chair,2,True,1
112,scene0355_01,chair,3,True,3
112,scene0355_01,chair,4,True,1
113,scene0329_02,bookshelf,0,True,3
113,scene0329_02,door,1,True,4
113,scene0329_02,door,2,False,4
113,scene0329_02,door,3,True,4
113,scene0329_02,door,4,True,4
113,scene0329_02,door,5,True,3
113,scene0329_02,door,6,True,3
113,scene0329_02,door,7,True,4
113,scene0329_02,door,8,True,3
113,scene0329_02,door,9,True,3
113,scene0329_02,desk,10,True,4
113,scene0329_02,chair,11,True,4
113,scene0329_02,chair,12,True,4
113,scene0329_02,chair,13,True,4
113,scene0329_02,chair,14,True,3
113,scene0329_02,cabinet,15,False,3
113,scene0329_02,cabinet,16,False,4
114,scene0684_01,chair,0,True,3
114,scene0684_01,door,1,True,3
114,scene0684_01,door,2,True,2
115,scene0575_00,chair,0,True,3
115,scene0575_00,chair,1,True,3
115,scene0575_00,chair,2,True,3
115,scene0575_00,chair,3,True,3
115,scene0575_00,chair,4,True,3
115,scene0575_00,chair,5,True,3
115,scene0575_00,chair,6,True,3
115,scene0575_00,chair,7,True,3
115,scene0575_00,chair,8,True,3
115,scene0575_00,chair,9,True,3
115,scene0575_00,door,10,True,4
116,scene0217_00,desk,0,True,4
116,scene0217_00,desk,1,True,4
116,scene0217_00,bed,2,True,4
116,scene0217_00,bed,3,True,4
116,scene0217_00,chair,4,True,4
116,scene0217_00,chair,5,True,4
116,scene0217_00,door,6,True,4
116,scene0217_00,door,7,True,4
117,scene0474_01,bookshelf,0,True,3
117,scene0474_01,desk,1,True,4
117,scene0474_01,desk,2,True,4
117,scene0474_01,door,3,True,3
117,scene0474_01,chair,4,True,3
117,scene0474_01,chair,5,True,4
117,scene0474_01,chair,6,True,4
117,scene0474_01,chair,7,True,4
118,scene0432_01,chair,0,True,3
118,scene0432_01,chair,1,True,3
119,scene0196_00,door,0,True,3
119,scene0196_00,chair,1,True,2
119,scene0196_00,chair,2,True,2
119,scene0196_00,chair,3,True,3
119,scene0196_00,chair,4,True,2
119,scene0196_00,chair,5,True,4
119,scene0196_00,chair,6,True,4
119,scene0196_00,chair,7,True,3
119,scene0196_00,chair,8,True,2
119,scene0196_00,chair,9,True,2
119,scene0196_00,chair,10,True,2
119,scene0196_00,chair,11,True,2
119,scene0196_00,chair,12,True,2
119,scene0196_00,chair,13,True,3
119,scene0196_00,chair,14,True,2
119,scene0196_00,chair,15,True,3
119,scene0196_00,chair,16,True,3
119,scene0196_00,chair,17,True,3
119,scene0196_00,chair,18,True,4
119,scene0196_00,chair,19,True,3
119,scene0196_00,chair,20,True,3
119,scene0196_00,chair,21,True,4
119,scene0196_00,chair,22,False,4
119,scene0196_00,chair,23,True,3
120,scene0645_02,curtain,0,True,4
120,scene0645_02,curtain,1,False,4
120,scene0645_02,curtain,2,False,3
120,scene0645_02,desk,3,True,4
120,scene0645_02,chair,4,True,3
120,scene0645_02,chair,5,True,3
120,scene0645_02,chair,6,True,3
120,scene0645_02,bed,7,True,3
120,scene0645_02,bed,8,True,3
120,scene0645_02,cabinet,9,True,3
120,scene0645_02,door,10,False,4
120,scene0645_02,door,11,False,4
120,scene0645_02,door,12,True,3
121,scene0064_00,bookshelf,0,True,3
121,scene0064_00,bookshelf,1,True,3
121,scene0064_00,chair,2,True,3
121,scene0064_00,chair,3,True,3
121,scene0064_00,door,4,False,3
122,scene0377_01,chair,0,True,4
123,scene0583_01,cabinet,0,True,4
123,scene0583_01,door,1,True,3
123,scene0583_01,door,2,True,3
123,scene0583_01,bathtub,3,False,2
124,scene0426_02,door,0,True,4
124,scene0426_02,door,1,True,3
124,scene0426_02,chair,2,True,3
124,scene0426_02,chair,3,True,3
124,scene0426_02,chair,4,True,3
124,scene0426_02,desk,5,False,3
124,scene0426_02,bed,6,True,4
125,scene0671_00,chair,0,True,2
125,scene0671_00,chair,1,True,2
125,scene0671_00,chair,2,True,2
125,scene0671_00,chair,3,True,2
125,scene0671_00,chair,4,True,3
125,scene0671_00,cabinet,5,True,4
126,scene0583_00,door,0,True,4
126,scene0583_00,door,1,True,2
126,scene0583_00,door,2,True,4
126,scene0583_00,door,3,True,4
126,scene0583_00,door,4,True,3
126,scene0583_00,cabinet,5,True,3
126,scene0583_00,bathtub,6,True,1
127,scene0050_02,chair,0,True,3
127,scene0050_02,chair,1,True,3
127,scene0050_02,desk,2,True,3
127,scene0050_02,door,3,False,3
127,scene0050_02,door,4,True,3
127,scene0050_02,door,5,True,4
127,scene0050_02,door,6,True,3
127,scene0050_02,door,7,True,4
127,scene0050_02,door,8,True,4
128,scene0278_01,chair,0,True,3
128,scene0278_01,chair,1,True,3
128,scene0278_01,cabinet,2,True,3
128,scene0278_01,cabinet,3,True,3
129,scene0474_02,chair,0,True,3
129,scene0474_02,chair,1,True,3
129,scene0474_02,chair,2,True,3
129,scene0474_02,chair,3,True,3
129,scene0474_02,bookshelf,4,True,3
129,scene0474_02,desk,5,True,4
129,scene0474_02,door,6,True,4
130,scene0011_00,cabinet,0,True,3
130,scene0011_00,cabinet,1,True,3
130,scene0011_00,cabinet,2,False,4
130,scene0011_00,chair,3,True,3
130,scene0011_00,chair,4,True,3
130,scene0011_00,chair,5,True,3
130,scene0011_00,chair,6,True,3
130,scene0011_00,chair,7,True,3
130,scene0011_00,chair,8,True,3
130,scene0011_00,chair,9,True,3
130,scene0011_00,chair,10,True,3
130,scene0011_00,chair,11,True,3
130,scene0011_00,chair,12,True,3
130,scene0011_00,chair,13,True,3
130,scene0011_00,counter,14,True,3
130,scene0011_00,door,15,True,3
130,scene0011_00,door,16,True,3
131,scene0169_01,chair,0,True,4
131,scene0169_01,chair,1,True,3
131,scene0169_01,chair,2,True,3
131,scene0169_01,chair,3,True,4
131,scene0169_01,chair,4,True,3
131,scene0169_01,chair,5,False,4
131,scene0169_01,chair,6,True,3
131,scene0169_01,chair,7,True,3
131,scene0169_01,chair,8,True,3
131,scene0169_01,chair,9,True,3
131,scene0169_01,chair,10,True,3
131,scene0169_01,chair,11,False,3
131,scene0169_01,chair,12,True,3
131,scene0169_01,chair,13,True,4
131,scene0169_01,chair,14,True,4
131,scene0169_01,chair,15,True,3
131,scene0169_01,chair,16,True,3
131,scene0169_01,chair,17,True,3
131,scene0169_01,chair,18,True,3
131,scene0169_01,chair,19,True,3
131,scene0169_01,chair,20,True,3
131,scene0169_01,chair,21,True,3
131,scene0169_01,cabinet,22,True,3
131,scene0169_01,cabinet,23,True,3
131,scene0169_01,door,24,True,2
132,scene0015_00,chair,0,True,2
132,scene0015_00,chair,1,True,3
132,scene0015_00,chair,2,True,4
132,scene0015_00,chair,3,False,4
132,scene0015_00,chair,4,True,3
132,scene0015_00,chair,5,True,3
132,scene0015_00,chair,6,True,2
132,scene0015_00,chair,7,True,3
132,scene0015_00,chair,8,True,3
132,scene0015_00,chair,9,True,3
132,scene0015_00,chair,10,True,3
132,scene0015_00,chair,11,True,3
132,scene0015_00,chair,12,True,3
132,scene0015_00,chair,13,True,2
132,scene0015_00,chair,14,True,3
132,scene0015_00,chair,15,True,3
132,scene0015_00,chair,16,True,2
132,scene0015_00,chair,17,False,4
132,scene0015_00,chair,18,True,3
132,scene0015_00,chair,19,True,4
132,scene0015_00,chair,20,True,2
132,scene0015_00,chair,21,True,3
133,scene0686_00,door,0,True,4
133,scene0686_00,door,1,True,2
134,scene0046_00,chair,0,True,2
134,scene0046_00,bathtub,1,True,3
134,scene0046_00,bed,2,True,4
134,scene0046_00,desk,3,True,3
134,scene0046_00,door,4,True,4
134,scene0046_00,door,5,True,3
134,scene0046_00,door,6,False,3
134,scene0046_00,curtain,7,True,4
135,scene0356_01,door,0,True,4
135,scene0356_01,door,1,False,2
135,scene0356_01,door,2,True,4
135,scene0356_01,door,3,True,4
135,scene0356_01,bed,4,True,4
135,scene0356_01,desk,5,True,2
135,scene0356_01,chair,6,True,3
136,scene0496_00,chair,0,True,3
136,scene0496_00,chair,1,True,3
136,scene0496_00,chair,2,True,3
136,scene0496_00,chair,3,True,3
136,scene0496_00,chair,4,True,3
136,scene0496_00,chair,5,True,3
136,scene0496_00,chair,6,True,3
136,scene0496_00,chair,7,True,3
136,scene0496_00,chair,8,True,3
136,scene0496_00,chair,9,True,3
136,scene0496_00,chair,10,True,3
136,scene0496_00,chair,11,False,3
136,scene0496_00,chair,12,True,3
136,scene0496_00,chair,13,False,3
136,scene0496_00,chair,14,True,4
136,scene0496_00,chair,15,False,4
136,scene0496_00,door,16,True,4
137,scene0084_02,counter,0,True,3
137,scene0084_02,door,1,True,4
137,scene0084_02,door,2,True,3
138,scene0307_00,door,0,False,1
138,scene0307_00,door,1,True,3
138,scene0307_00,door,2,True,3
138,scene0307_00,door,3,True,3
138,scene0307_00,door,4,False,3
138,scene0307_00,door,5,True,3
138,scene0307_00,cabinet,6,True,1
138,scene0307_00,cabinet,7,True,3
138,scene0307_00,cabinet,8,True,4
138,scene0307_00,chair,9,True,4
139,scene0300_01,bookshelf,0,True,3
139,scene0300_01,bookshelf,1,True,3
139,scene0300_01,bookshelf,2,True,3
139,scene0300_01,desk,3,True,4
139,scene0300_01,desk,4,True,3
139,scene0300_01,chair,5,True,4
139,scene0300_01,chair,6,True,3
139,scene0300_01,chair,7,True,3
139,scene0300_01,chair,8,False,4
139,scene0300_01,chair,9,False,4
140,scene0377_00,chair,0,True,2
141,scene0328_00,cabinet,0,True,2
141,scene0328_00,cabinet,1,True,3
141,scene0328_00,cabinet,2,False,3
141,scene0328_00,cabinet,3,True,3
141,scene0328_00,cabinet,4,False,2
141,scene0328_00,cabinet,5,True,3
141,scene0328_00,cabinet,6,False,4
141,scene0328_00,cabinet,7,True,3
141,scene0328_00,cabinet,8,True,2
141,scene0328_00,cabinet,9,False,3
141,scene0328_00,cabinet,10,True,4
141,scene0328_00,counter,11,True,4
142,scene0655_02,chair,0,True,3
142,scene0655_02,chair,1,True,3
142,scene0655_02,chair,2,True,4
142,scene0655_02,chair,3,True,3
142,scene0655_02,chair,4,True,3
142,scene0655_02,chair,5,True,3
142,scene0655_02,chair,6,True,4
142,scene0655_02,chair,7,True,3
142,scene0655_02,chair,8,True,4
142,scene0655_02,chair,9,True,3
142,scene0655_02,chair,10,True,3
142,scene0655_02,chair,11,True,3
142,scene0655_02,chair,12,True,3
142,scene0655_02,chair,13,True,4
142,scene0655_02,chair,14,True,3
143,scene0207_00,cabinet,0,True,4
143,scene0207_00,cabinet,1,True,4
143,scene0207_00,cabinet,2,False,2
143,scene0207_00,cabinet,3,True,4
143,scene0207_00,cabinet,4,True,3
143,scene0207_00,door,5,True,4
143,scene0207_00,door,6,True,4
143,scene0207_00,door,7,True,3
143,scene0207_00,door,8,True,3
143,scene0207_00,bed,9,True,4
143,scene0207_00,chair,10,False,4
143,scene0207_00,chair,11,True,3
143,scene0207_00,desk,12,True,3
143,scene0207_00,counter,13,True,4
143,scene0207_00,counter,14,False,3
143,scene0207_00,bathtub,15,True,3
144,scene0488_00,cabinet,0,True,3
144,scene0488_00,cabinet,1,True,3
144,scene0488_00,cabinet,2,True,3
144,scene0488_00,cabinet,3,False,4
144,scene0488_00,cabinet,4,True,3
144,scene0488_00,cabinet,5,True,3
144,scene0488_00,cabinet,6,True,3
144,scene0488_00,cabinet,7,True,2
144,scene0488_00,cabinet,8,True,2
144,scene0488_00,cabinet,9,True,3
144,scene0488_00,counter,10,True,3
144,scene0488_00,counter,11,True,3
145,scene0025_01,cabinet,0,True,4
145,scene0025_01,cabinet,1,True,4
145,scene0025_01,cabinet,2,False,4
145,scene0025_01,cabinet,3,True,3
145,scene0025_01,chair,4,True,4
145,scene0025_01,chair,5,True,3
145,scene0025_01,door,6,True,3
145,scene0025_01,door,7,True,4
145,scene0025_01,desk,8,True,3
146,scene0356_02,bed,0,True,4
146,scene0356_02,door,1,False,1
146,scene0356_02,door,2,True,3
146,scene0356_02,door,3,True,3
146,scene0356_02,door,4,True,3
146,scene0356_02,chair,5,True,3
146,scene0356_02,desk,6,True,2
147,scene0222_01,chair,0,True,3
147,scene0222_01,chair,1,True,3
147,scene0222_01,bed,2,True,3
147,scene0222_01,bed,3,True,3
147,scene0222_01,desk,4,True,3
147,scene0222_01,desk,5,True,3
147,scene0222_01,door,6,True,3
147,scene0222_01,door,7,True,4
147,scene0222_01,door,8,False,3
149,scene0474_05,chair,0,True,3
149,scene0474_05,chair,1,True,3
149,scene0474_05,chair,2,True,3
149,scene0474_05,bookshelf,3,True,3
149,scene0474_05,desk,4,True,4
149,scene0474_05,door,5,True,3
149,scene0474_05,cabinet,6,True,4
149,scene0474_05,cabinet,7,True,4
150,scene0088_03,chair,0,True,1
150,scene0088_03,chair,1,True,2
150,scene0088_03,chair,2,True,2
150,scene0088_03,chair,3,True,3
150,scene0088_03,chair,4,True,3
150,scene0088_03,chair,5,True,4
150,scene0088_03,chair,6,True,2
150,scene0088_03,chair,7,True,2
150,scene0088_03,chair,8,True,4
150,scene0088_03,chair,9,True,2
150,scene0088_03,chair,10,True,2
150,scene0088_03,chair,11,True,4
150,scene0088_03,chair,12,True,2
150,scene0088_03,chair,13,True,4
150,scene0088_03,chair,14,True,4
150,scene0088_03,chair,15,True,4
150,scene0088_03,chair,16,True,3
150,scene0088_03,chair,17,True,4
150,scene0088_03,chair,18,True,3
150,scene0088_03,chair,19,True,2
150,scene0088_03,chair,20,True,3
150,scene0088_03,chair,21,True,3
150,scene0088_03,door,22,True,3
151,scene0100_01,cabinet,0,True,3
151,scene0100_01,bathtub,1,True,3
151,scene0100_01,door,2,True,4
151,scene0100_01,door,3,False,3
152,scene0695_00,desk,0,True,4
152,scene0695_00,curtain,1,True,4
152,scene0695_00,bed,2,True,3
152,scene0695_00,chair,3,True,3
152,scene0695_00,chair,4,True,3
152,scene0695_00,door,5,True,3
152,scene0695_00,door,6,False,2
152,scene0695_00,bookshelf,7,True,4
152,scene0695_00,cabinet,8,False,3
153,scene0277_00,bed,0,True,3
153,scene0277_00,desk,1,True,3
153,scene0277_00,chair,2,True,3
153,scene0277_00,cabinet,3,True,3
153,scene0277_00,door,4,True,3
154,scene0575_02,chair,0,True,3
154,scene0575_02,chair,1,True,3
154,scene0575_02,chair,2,True,2
154,scene0575_02,chair,3,True,2
154,scene0575_02,chair,4,True,4
154,scene0575_02,chair,5,True,3
154,scene0575_02,chair,6,True,4
154,scene0575_02,chair,7,True,4
154,scene0575_02,chair,8,True,3
154,scene0575_02,chair,9,True,3
154,scene0575_02,door,10,True,3
155,scene0697_03,bed,0,False,4
155,scene0697_03,bed,1,True,4
155,scene0697_03,door,2,False,2
156,scene0146_02,door,0,True,4
158,scene0704_00,door,0,True,3
158,scene0704_00,cabinet,1,False,3
158,scene0704_00,cabinet,2,True,4
158,scene0704_00,cabinet,3,True,4
158,scene0704_00,counter,4,True,4
159,scene0064_01,bookshelf,0,True,4
159,scene0064_01,bookshelf,1,True,4
159,scene0064_01,chair,2,True,4
159,scene0064_01,chair,3,True,3
159,scene0064_01,chair,4,True,3
159,scene0064_01,chair,5,True,3
159,scene0064_01,door,6,False,2
